age,monthly_income,loan_amount,tenure_months,num_credit_lines,job_type,education_level,city,marital_status,has_previous_default,target
51.0,12822412.0,7997442.0,59.0,1.0,employee,bachelor,Bekasi,married,0.0,0
25.0,16192428.0,25468460.0,72.0,10.0,civil_servant,diploma,Surabaya,divorced,0.0,1
32.0,14943790.0,34900277.0,40.0,8.0,freelance,diploma,Yogyakarta,married,0.0,1
25.0,6213274.0,21803545.0,29.0,2.0,freelance,high_school,Surabaya,single,1.0,1
52.0,17181931.0,21639466.0,36.0,6.0,entrepreneur,bachelor,Bekasi,divorced,0.0,0
22.0,18131867.0,46822841.0,10.0,3.0,entrepreneur,high_school,Jakarta,married,0.0,0
50.0,25625953.0,65017947.0,11.0,5.0,freelance,bachelor,Jakarta,married,0.0,0
21.0,25076453.0,15984774.0,46.0,9.0,civil_servant,master,Jakarta,divorced,0.0,1
56.0,24997729.0,51845919.0,17.0,8.0,employee,high_school,Jakarta,divorced,0.0,1
49.0,23608690.0,36458484.0,61.0,2.0,employee,high_school,Bandung,married,0.0,1
46.0,8908540.0,47871153.0,18.0,6.0,entrepreneur,diploma,Bekasi,divorced,0.0,0
28.0,12921913.0,15162345.0,37.0,8.0,civil_servant,diploma,Bekasi,divorced,0.0,0
27.0,15251941.0,52831021.0,27.0,4.0,entrepreneur,master,Bekasi,single,0.0,0
50.0,29180881.0,33046379.0,65.0,3.0,entrepreneur,diploma,Jakarta,single,1.0,1
25.0,26813362.0,41808269.0,9.0,1.0,entrepreneur,diploma,Jakarta,married,0.0,1
28.0,10151427.0,7652387.0,44.0,6.0,civil_servant,master,Yogyakarta,divorced,0.0,0
35.0,34566533.0,73063320.0,9.0,5.0,entrepreneur,diploma,Yogyakarta,married,0.0,1
38.0,12338225.0,50762099.0,47.0,10.0,employee,master,Surabaya,divorced,0.0,1
58.0,7789207.0,50849022.0,64.0,9.0,employee,bachelor,Bandung,single,0.0,0
43.0,15075135.0,51700962.0,59.0,8.0,civil_servant,diploma,Yogyakarta,single,0.0,1
23.0,23372808.0,23089977.0,40.0,0.0,entrepreneur,diploma,Bekasi,married,0.0,0
26.0,22542770.0,77590318.0,65.0,8.0,freelance,master,Bekasi,divorced,0.0,1
44.0,3045166.0,64394337.0,60.0,10.0,civil_servant,master,Bandung,divorced,0.0,1
42.0,16104540.0,61493409.0,56.0,10.0,civil_servant,bachelor,Yogyakarta,married,0.0,0
23.0,8227395.0,33189020.0,56.0,4.0,civil_servant,bachelor,Bandung,single,0.0,1
56.0,26721975.0,29102078.0,23.0,5.0,entrepreneur,diploma,Yogyakarta,married,0.0,0
45.0,20918476.0,36234670.0,18.0,1.0,entrepreneur,bachelor,Jakarta,single,0.0,0
59.0,26397738.0,60098447.0,20.0,9.0,freelance,high_school,Surabaya,divorced,0.0,1
50.0,22428888.0,12148007.0,29.0,10.0,entrepreneur,master,Bekasi,divorced,0.0,1
57.0,16548868.0,62730466.0,31.0,9.0,civil_servant,bachelor,Surabaya,single,0.0,0
39.0,15269007.0,16422989.0,49.0,10.0,employee,diploma,Surabaya,single,0.0,0
28.0,6336465.0,67580321.0,47.0,5.0,entrepreneur,bachelor,Jakarta,married,0.0,0
31.0,15213408.0,69064789.0,57.0,10.0,freelance,master,Yogyakarta,married,0.0,0
30.0,29275119.0,66168166.0,33.0,4.0,employee,diploma,Bekasi,divorced,0.0,1
45.0,17921963.0,16418658.0,15.0,0.0,civil_servant,master,Jakarta,single,0.0,0
54.0,33950760.0,72924232.0,62.0,4.0,employee,master,Surabaya,married,0.0,0
42.0,22400434.0,10731173.0,52.0,7.0,freelance,diploma,Bandung,married,0.0,0
28.0,28866145.0,52549407.0,50.0,0.0,entrepreneur,high_school,Surabaya,single,0.0,0
29.0,23664642.0,66677096.0,21.0,8.0,entrepreneur,bachelor,Surabaya,single,0.0,1
46.0,18544870.0,34154625.0,8.0,5.0,entrepreneur,diploma,Jakarta,divorced,1.0,1
37.0,18379250.0,16270688.0,29.0,9.0,freelance,master,Jakarta,divorced,0.0,0
53.0,18101941.0,77165222.0,55.0,5.0,entrepreneur,bachelor,Bekasi,divorced,0.0,0
26.0,19548938.0,72224117.0,21.0,5.0,civil_servant,diploma,Bandung,divorced,0.0,1
30.0,33107728.0,50313874.0,55.0,0.0,entrepreneur,diploma,Bandung,divorced,0.0,0
44.0,24238203.0,50305802.0,45.0,6.0,entrepreneur,master,Bandung,single,0.0,1
28.0,29107204.0,37855299.0,52.0,6.0,employee,diploma,Bandung,married,0.0,1
34.0,14998695.0,34308660.0,26.0,1.0,civil_servant,diploma,Bekasi,married,0.0,1
42.0,27350298.0,42587198.0,46.0,2.0,civil_servant,bachelor,Jakarta,single,0.0,0
34.0,11081466.0,36541270.0,7.0,2.0,entrepreneur,master,Jakarta,married,0.0,0
57.0,7642854.0,69566275.0,26.0,5.0,freelance,high_school,Jakarta,married,0.0,1
38.0,5463869.0,49813726.0,6.0,5.0,employee,master,Bekasi,married,0.0,1
58.0,15915347.0,50644556.0,46.0,10.0,freelance,bachelor,Surabaya,single,0.0,0
23.0,10481145.0,43235194.0,38.0,10.0,entrepreneur,bachelor,Surabaya,divorced,0.0,0
22.0,17364386.0,52970375.0,59.0,10.0,freelance,high_school,Jakarta,divorced,0.0,0
54.0,23429038.0,74170655.0,40.0,8.0,civil_servant,bachelor,Bekasi,divorced,0.0,1
28.0,14399904.0,44575486.0,58.0,7.0,freelance,diploma,Bandung,married,0.0,0
24.0,24438902.0,24542781.0,8.0,4.0,civil_servant,bachelor,Bekasi,single,1.0,1
25.0,12142109.0,14078191.0,57.0,7.0,employee,high_school,Bandung,divorced,0.0,0
42.0,25712709.0,27244819.0,6.0,4.0,employee,diploma,Yogyakarta,single,0.0,0
57.0,18078513.0,54655817.0,20.0,5.0,freelance,diploma,Jakarta,divorced,0.0,0
57.0,25318447.0,61583404.0,23.0,3.0,freelance,bachelor,Yogyakarta,married,0.0,0
47.0,14405446.0,10918567.0,57.0,8.0,entrepreneur,high_school,Yogyakarta,married,0.0,0
46.0,30605886.0,41189864.0,25.0,10.0,civil_servant,diploma,Bekasi,single,0.0,0
27.0,30867695.0,1714117.0,64.0,6.0,entrepreneur,bachelor,Bekasi,single,0.0,0
45.0,3922243.0,14181939.0,54.0,2.0,civil_servant,diploma,Bandung,single,0.0,1
59.0,33231174.0,5308259.0,8.0,1.0,entrepreneur,diploma,Surabaya,single,1.0,0
55.0,16826091.0,4919242.0,27.0,10.0,freelance,diploma,Bandung,married,0.0,0
58.0,10233501.0,46171661.0,26.0,8.0,entrepreneur,diploma,Jakarta,married,0.0,0
48.0,17388356.0,54427228.0,36.0,0.0,entrepreneur,bachelor,Yogyakarta,single,0.0,1
54.0,23806918.0,39439636.0,56.0,5.0,entrepreneur,bachelor,Jakarta,single,1.0,1
36.0,22864427.0,57004100.0,69.0,1.0,entrepreneur,diploma,Surabaya,divorced,0.0,1
53.0,23314136.0,2830862.0,59.0,10.0,freelance,high_school,Bekasi,single,0.0,0
46.0,10481243.0,36831835.0,45.0,3.0,employee,high_school,Jakarta,married,0.0,0
21.0,10757818.0,79396808.0,43.0,4.0,civil_servant,bachelor,Surabaya,divorced,1.0,0
34.0,29410060.0,53106413.0,71.0,8.0,freelance,bachelor,Jakarta,single,1.0,1
34.0,23216049.0,67883638.0,70.0,6.0,employee,high_school,Bandung,married,0.0,1
37.0,16421908.0,41274361.0,41.0,5.0,civil_servant,master,Surabaya,married,0.0,1
50.0,4708752.0,50745961.0,22.0,4.0,employee,diploma,Surabaya,single,0.0,0
42.0,28660307.0,50207269.0,49.0,2.0,entrepreneur,master,Jakarta,divorced,0.0,0
59.0,32967019.0,75148687.0,10.0,0.0,employee,diploma,Bandung,single,1.0,1
56.0,31246502.0,6736941.0,33.0,9.0,freelance,high_school,Bekasi,divorced,1.0,0
46.0,9054319.0,39584936.0,16.0,2.0,freelance,master,Yogyakarta,single,0.0,1
32.0,13559435.0,23319021.0,22.0,9.0,entrepreneur,diploma,Jakarta,married,0.0,0
47.0,3347679.0,16614847.0,11.0,0.0,civil_servant,master,Jakarta,married,1.0,1
48.0,23619558.0,79163986.0,48.0,6.0,entrepreneur,master,Surabaya,married,0.0,0
45.0,30420678.0,15925641.0,29.0,2.0,employee,diploma,Bandung,single,1.0,0
29.0,12379054.0,78064827.0,14.0,3.0,civil_servant,bachelor,Jakarta,single,0.0,0
59.0,26371314.0,16322181.0,36.0,1.0,freelance,diploma,Yogyakarta,divorced,0.0,0
47.0,17334575.0,9913493.0,38.0,7.0,civil_servant,diploma,Bandung,single,0.0,0
60.0,19139979.0,40461578.0,67.0,0.0,employee,master,Yogyakarta,single,0.0,1
47.0,19489265.0,52905333.0,52.0,1.0,freelance,high_school,Surabaya,married,0.0,1
39.0,7179209.0,7313195.0,59.0,4.0,civil_servant,bachelor,Surabaya,married,0.0,0
48.0,3792835.0,22434145.0,16.0,1.0,employee,diploma,Surabaya,divorced,0.0,1
36.0,6616355.0,16920109.0,32.0,2.0,employee,bachelor,Jakarta,single,0.0,1
58.0,4053376.0,52504311.0,28.0,5.0,entrepreneur,bachelor,Bandung,divorced,0.0,1
44.0,29235147.0,63009387.0,58.0,8.0,freelance,diploma,Surabaya,single,0.0,0
40.0,12650110.0,73606223.0,39.0,7.0,employee,bachelor,Surabaya,single,0.0,1
34.0,27025041.0,11010366.0,68.0,3.0,freelance,bachelor,Yogyakarta,married,0.0,0
22.0,13802455.0,24606409.0,40.0,0.0,freelance,high_school,Surabaya,married,0.0,0
38.0,27370858.0,34816427.0,56.0,4.0,civil_servant,bachelor,Surabaya,married,0.0,0
54.0,15307379.0,72239178.0,31.0,0.0,freelance,diploma,Surabaya,married,0.0,0
26.0,13288505.0,32476310.0,39.0,2.0,civil_servant,diploma,Yogyakarta,divorced,0.0,0
28.0,11650250.0,16713730.0,28.0,10.0,civil_servant,diploma,Yogyakarta,single,0.0,1
57.0,22074669.0,44439386.0,45.0,1.0,civil_servant,high_school,Bekasi,divorced,0.0,1
59.0,33024006.0,16510345.0,24.0,3.0,freelance,diploma,Jakarta,single,0.0,0
59.0,13971097.0,77642085.0,9.0,4.0,freelance,master,Bekasi,divorced,0.0,1
42.0,33448690.0,9397600.0,10.0,5.0,freelance,high_school,Bekasi,married,0.0,0
54.0,22206171.0,5775804.0,66.0,7.0,civil_servant,bachelor,Bekasi,married,1.0,1
30.0,31238979.0,67246083.0,13.0,2.0,freelance,diploma,Surabaya,divorced,0.0,0
59.0,19238293.0,12024092.0,44.0,6.0,employee,master,Bandung,single,0.0,0
58.0,25654929.0,67728698.0,53.0,5.0,civil_servant,high_school,Bandung,married,0.0,1
54.0,23136191.0,30089460.0,70.0,8.0,freelance,diploma,Jakarta,married,0.0,1
60.0,27913547.0,76043720.0,22.0,1.0,entrepreneur,bachelor,Surabaya,divorced,0.0,1
40.0,33664504.0,9013676.0,59.0,10.0,civil_servant,master,Bekasi,single,0.0,0
33.0,30353733.0,38611248.0,49.0,10.0,civil_servant,high_school,Yogyakarta,divorced,0.0,0
35.0,27977891.0,79058578.0,65.0,8.0,entrepreneur,high_school,Jakarta,divorced,0.0,1
25.0,10287690.0,15126717.0,35.0,4.0,civil_servant,high_school,Surabaya,divorced,0.0,1
38.0,19023756.0,37715034.0,9.0,0.0,civil_servant,diploma,Jakarta,divorced,0.0,0
43.0,33655775.0,63080476.0,14.0,4.0,entrepreneur,high_school,Surabaya,divorced,0.0,1
32.0,23530186.0,65755506.0,58.0,8.0,employee,master,Yogyakarta,married,0.0,1
44.0,23542471.0,19493118.0,44.0,5.0,entrepreneur,master,Jakarta,divorced,0.0,0
22.0,28789120.0,42558993.0,48.0,9.0,civil_servant,diploma,Bandung,single,0.0,1
36.0,13340542.0,53586563.0,15.0,7.0,civil_servant,high_school,Jakarta,married,0.0,0
35.0,20883357.0,74779831.0,61.0,3.0,civil_servant,high_school,Yogyakarta,single,0.0,1
23.0,9609832.0,25264412.0,24.0,8.0,civil_servant,master,Bandung,single,0.0,0
45.0,6300002.0,3878326.0,57.0,6.0,entrepreneur,diploma,Bekasi,divorced,1.0,0
29.0,25070345.0,34190618.0,31.0,2.0,freelance,master,Surabaya,married,0.0,1
32.0,13098360.0,50558169.0,19.0,5.0,employee,diploma,Bandung,married,0.0,0
50.0,9123423.0,16416540.0,34.0,9.0,civil_servant,master,Jakarta,single,0.0,1
21.0,29434874.0,25576919.0,13.0,7.0,freelance,master,Bandung,divorced,0.0,0
44.0,18325918.0,43276839.0,29.0,6.0,civil_servant,master,Bekasi,single,0.0,1
53.0,20364749.0,43606075.0,38.0,4.0,entrepreneur,master,Bandung,single,0.0,0
55.0,17342763.0,39515636.0,35.0,3.0,freelance,diploma,Bekasi,single,0.0,1
46.0,10357758.0,61206536.0,40.0,4.0,civil_servant,bachelor,Bandung,single,0.0,0
48.0,11252072.0,6855129.0,55.0,10.0,entrepreneur,diploma,Bekasi,divorced,0.0,0
28.0,33047259.0,73890829.0,25.0,3.0,civil_servant,master,Yogyakarta,divorced,0.0,1
47.0,16842172.0,10328424.0,49.0,6.0,employee,high_school,Yogyakarta,divorced,0.0,0
56.0,11707776.0,23167239.0,50.0,7.0,civil_servant,diploma,Jakarta,single,0.0,0
60.0,27411288.0,67565978.0,49.0,3.0,freelance,bachelor,Yogyakarta,married,0.0,1
53.0,29516996.0,5661929.0,38.0,7.0,freelance,bachelor,Bekasi,single,0.0,0
43.0,18103075.0,43991832.0,24.0,10.0,civil_servant,high_school,Surabaya,divorced,0.0,1
27.0,14949134.0,55228763.0,40.0,8.0,employee,diploma,Bandung,single,0.0,1
35.0,26006114.0,62685009.0,62.0,2.0,entrepreneur,diploma,Yogyakarta,single,0.0,1
21.0,33324154.0,34736651.0,29.0,2.0,civil_servant,high_school,Bandung,single,0.0,0
40.0,27655483.0,68989995.0,49.0,0.0,civil_servant,bachelor,Bandung,divorced,0.0,1
28.0,34584831.0,43346937.0,44.0,8.0,civil_servant,bachelor,Bandung,single,0.0,0
44.0,26304538.0,73267947.0,66.0,1.0,civil_servant,master,Surabaya,divorced,1.0,0
53.0,23811429.0,32571046.0,40.0,3.0,freelance,bachelor,Surabaya,married,1.0,1
36.0,13114965.0,56202533.0,11.0,0.0,employee,diploma,Bekasi,married,0.0,1
21.0,27743493.0,42703598.0,27.0,6.0,civil_servant,diploma,Surabaya,single,1.0,0
60.0,5355327.0,46838632.0,47.0,2.0,civil_servant,high_school,Bekasi,married,1.0,1
38.0,29759856.0,68182863.0,29.0,10.0,freelance,master,Bekasi,divorced,1.0,1
22.0,3130543.0,25339910.0,23.0,7.0,employee,diploma,Surabaya,divorced,0.0,1
29.0,19276923.0,72186310.0,6.0,8.0,entrepreneur,diploma,Surabaya,married,0.0,0
45.0,10973240.0,48176682.0,43.0,3.0,employee,high_school,Bandung,married,0.0,1
24.0,26561557.0,36240873.0,53.0,2.0,employee,high_school,Jakarta,single,0.0,0
28.0,14013464.0,3242026.0,59.0,4.0,civil_servant,diploma,Jakarta,single,0.0,1
31.0,6998422.0,72938043.0,64.0,0.0,civil_servant,diploma,Jakarta,single,1.0,1
30.0,21703133.0,25801412.0,46.0,2.0,entrepreneur,bachelor,Bekasi,single,1.0,0
26.0,19637756.0,42093368.0,32.0,3.0,employee,master,Yogyakarta,single,0.0,0
35.0,17810518.0,62360539.0,59.0,8.0,entrepreneur,bachelor,Bandung,married,0.0,1
41.0,24199977.0,14577830.0,28.0,6.0,entrepreneur,bachelor,Surabaya,divorced,0.0,1
22.0,31502606.0,68587535.0,22.0,2.0,civil_servant,master,Surabaya,married,0.0,1
36.0,34382154.0,76526716.0,26.0,9.0,employee,master,Surabaya,single,0.0,0
49.0,16840297.0,55876840.0,26.0,9.0,civil_servant,high_school,Jakarta,married,0.0,1
29.0,20961806.0,77568181.0,13.0,5.0,civil_servant,high_school,Bekasi,married,0.0,0
36.0,9878157.0,71644610.0,45.0,7.0,civil_servant,master,Yogyakarta,married,0.0,1
40.0,3523099.0,9139689.0,24.0,1.0,civil_servant,high_school,Jakarta,divorced,0.0,1
23.0,13008901.0,13771138.0,41.0,0.0,employee,high_school,Surabaya,divorced,1.0,1
27.0,9296240.0,2566451.0,19.0,1.0,civil_servant,diploma,Jakarta,divorced,0.0,0
23.0,5555548.0,32380854.0,52.0,0.0,freelance,diploma,Bekasi,divorced,1.0,1
40.0,27526430.0,63221642.0,23.0,4.0,entrepreneur,diploma,Surabaya,married,0.0,0
57.0,6683665.0,19332032.0,62.0,6.0,employee,master,Jakarta,married,1.0,1
44.0,21718491.0,68041133.0,57.0,2.0,employee,high_school,Jakarta,single,0.0,0
58.0,23097687.0,73926532.0,63.0,0.0,freelance,bachelor,Bandung,single,0.0,0
55.0,21985764.0,2670342.0,12.0,0.0,employee,bachelor,Jakarta,single,0.0,0
51.0,19728707.0,38556126.0,44.0,10.0,civil_servant,high_school,Jakarta,married,0.0,1
24.0,11286262.0,67406758.0,25.0,9.0,entrepreneur,master,Yogyakarta,divorced,0.0,1
37.0,29095060.0,8400881.0,68.0,7.0,employee,bachelor,Bandung,married,0.0,0
44.0,4066208.0,64601072.0,42.0,4.0,entrepreneur,high_school,Jakarta,divorced,1.0,1
57.0,33104828.0,72861256.0,13.0,0.0,employee,diploma,Surabaya,divorced,0.0,0
56.0,22297896.0,57770097.0,7.0,7.0,civil_servant,high_school,Jakarta,divorced,0.0,1
57.0,32807359.0,41880069.0,14.0,6.0,freelance,master,Jakarta,married,0.0,0
42.0,14480047.0,4450356.0,32.0,1.0,freelance,diploma,Bekasi,divorced,0.0,0
26.0,5758097.0,69958862.0,15.0,0.0,civil_servant,bachelor,Surabaya,married,0.0,0
38.0,28395073.0,51460235.0,67.0,6.0,entrepreneur,bachelor,Yogyakarta,divorced,0.0,1
34.0,11978168.0,5049339.0,58.0,1.0,entrepreneur,master,Yogyakarta,divorced,0.0,0
28.0,25390144.0,74801688.0,55.0,5.0,employee,bachelor,Bekasi,single,1.0,0
42.0,28078964.0,37937233.0,56.0,9.0,civil_servant,high_school,Surabaya,divorced,0.0,0
51.0,16787361.0,46030409.0,66.0,2.0,entrepreneur,high_school,Bekasi,married,0.0,0
38.0,34819298.0,56560594.0,61.0,9.0,entrepreneur,bachelor,Bandung,single,0.0,1
50.0,27823881.0,63032933.0,42.0,10.0,employee,high_school,Surabaya,single,0.0,1
41.0,13261678.0,16604707.0,47.0,4.0,freelance,bachelor,Surabaya,divorced,1.0,0
25.0,4526599.0,10911042.0,54.0,7.0,civil_servant,diploma,Bekasi,divorced,0.0,0
60.0,4203994.0,38348128.0,33.0,3.0,entrepreneur,bachelor,Jakarta,married,1.0,0
54.0,20194133.0,29640229.0,17.0,8.0,entrepreneur,high_school,Bekasi,divorced,1.0,1
36.0,8333392.0,48367592.0,66.0,9.0,entrepreneur,high_school,Bekasi,married,0.0,1
41.0,5697221.0,31904819.0,51.0,3.0,employee,bachelor,Jakarta,divorced,0.0,1
41.0,6789895.0,57012828.0,66.0,5.0,employee,master,Bandung,divorced,0.0,0
60.0,15269306.0,29366844.0,14.0,3.0,entrepreneur,master,Jakarta,married,0.0,0
59.0,9615957.0,55318492.0,11.0,4.0,civil_servant,diploma,Jakarta,single,0.0,1
58.0,21951399.0,45278852.0,26.0,6.0,freelance,master,Yogyakarta,married,0.0,0
46.0,4155644.0,77006880.0,31.0,2.0,entrepreneur,high_school,Surabaya,divorced,0.0,0
44.0,8069063.0,79107187.0,57.0,4.0,civil_servant,bachelor,Bekasi,married,0.0,0
56.0,11190281.0,67050409.0,33.0,10.0,employee,bachelor,Jakarta,divorced,0.0,1
25.0,12482059.0,11349047.0,25.0,3.0,employee,diploma,Surabaya,divorced,1.0,1
39.0,15317332.0,66753250.0,42.0,5.0,civil_servant,bachelor,Bekasi,single,0.0,1
58.0,6497733.0,34449749.0,28.0,0.0,civil_servant,bachelor,Bandung,married,0.0,1
57.0,28350725.0,48700264.0,65.0,3.0,entrepreneur,master,Surabaya,divorced,0.0,0
51.0,15662515.0,41610339.0,63.0,9.0,civil_servant,high_school,Bandung,married,0.0,0
22.0,4919642.0,7111323.0,42.0,2.0,civil_servant,high_school,Bandung,married,0.0,1
56.0,34875438.0,21199525.0,15.0,4.0,civil_servant,diploma,Surabaya,divorced,1.0,0
49.0,28649014.0,2325463.0,8.0,10.0,entrepreneur,master,Jakarta,single,0.0,0
23.0,25695556.0,73319029.0,63.0,5.0,employee,diploma,Jakarta,married,0.0,1
53.0,5607156.0,4301979.0,49.0,6.0,entrepreneur,bachelor,Bandung,single,0.0,0
51.0,24796838.0,11621748.0,29.0,6.0,freelance,bachelor,Yogyakarta,divorced,0.0,0
56.0,22814047.0,23869953.0,52.0,5.0,employee,diploma,Bandung,single,0.0,1
55.0,14488979.0,10426498.0,12.0,3.0,freelance,master,Yogyakarta,divorced,0.0,0
22.0,15472473.0,75606564.0,24.0,9.0,entrepreneur,master,Surabaya,divorced,0.0,0
47.0,14851319.0,12169006.0,64.0,2.0,employee,diploma,Surabaya,married,0.0,0
57.0,20065131.0,21070756.0,20.0,9.0,entrepreneur,diploma,Bandung,divorced,0.0,1
44.0,23177909.0,76420833.0,49.0,7.0,civil_servant,diploma,Jakarta,divorced,0.0,0
56.0,9196500.0,48727754.0,53.0,5.0,freelance,diploma,Surabaya,married,0.0,1
56.0,17549063.0,1284360.0,33.0,0.0,entrepreneur,bachelor,Yogyakarta,divorced,0.0,0
33.0,24784417.0,3671109.0,18.0,10.0,employee,bachelor,Bekasi,single,0.0,0
40.0,27625863.0,76242565.0,42.0,8.0,civil_servant,master,Yogyakarta,married,0.0,1
41.0,28214646.0,1062378.0,37.0,5.0,employee,high_school,Yogyakarta,married,0.0,0
39.0,29573115.0,27236701.0,26.0,8.0,freelance,bachelor,Bekasi,single,1.0,0
21.0,26111872.0,39295765.0,36.0,6.0,civil_servant,diploma,Bekasi,single,0.0,0
44.0,12105150.0,51736031.0,37.0,2.0,employee,master,Jakarta,divorced,0.0,1
31.0,7253330.0,10360665.0,58.0,7.0,civil_servant,master,Surabaya,divorced,0.0,0
25.0,19866230.0,5835119.0,27.0,10.0,freelance,master,Bekasi,married,0.0,0
35.0,23327966.0,27798085.0,59.0,2.0,freelance,master,Surabaya,divorced,0.0,1
27.0,33645623.0,60659543.0,33.0,10.0,entrepreneur,bachelor,Bekasi,married,0.0,0
21.0,27073728.0,35434645.0,31.0,0.0,civil_servant,master,Bandung,married,0.0,1
31.0,28451772.0,1517670.0,24.0,6.0,freelance,bachelor,Bekasi,divorced,0.0,0
45.0,26884759.0,6079308.0,18.0,5.0,civil_servant,bachelor,Bandung,single,0.0,0
57.0,30841008.0,74947531.0,58.0,4.0,civil_servant,high_school,Jakarta,married,0.0,1
48.0,28452307.0,2605458.0,48.0,10.0,entrepreneur,bachelor,Jakarta,married,0.0,1
28.0,28804930.0,37608546.0,14.0,1.0,entrepreneur,high_school,Jakarta,single,0.0,0
47.0,18528275.0,75415668.0,66.0,10.0,freelance,master,Bandung,single,0.0,1
48.0,9749963.0,41573109.0,59.0,4.0,employee,bachelor,Surabaya,married,0.0,1
27.0,25502400.0,1242386.0,68.0,7.0,employee,diploma,Surabaya,married,0.0,0
59.0,27794562.0,71707370.0,66.0,6.0,civil_servant,bachelor,Surabaya,married,0.0,1
26.0,10570324.0,12980761.0,21.0,3.0,civil_servant,diploma,Surabaya,single,0.0,0
38.0,30321646.0,12767475.0,53.0,7.0,freelance,master,Bandung,single,0.0,1
36.0,24100989.0,16769563.0,61.0,5.0,civil_servant,diploma,Surabaya,married,0.0,1
47.0,9359423.0,66336267.0,19.0,2.0,civil_servant,bachelor,Surabaya,divorced,0.0,1
43.0,33667630.0,10292656.0,41.0,6.0,civil_servant,master,Surabaya,single,0.0,0
34.0,19584271.0,61974631.0,49.0,10.0,freelance,high_school,Jakarta,divorced,0.0,1
36.0,7069699.0,49666504.0,65.0,10.0,entrepreneur,master,Surabaya,divorced,0.0,1
39.0,11751963.0,42631061.0,58.0,1.0,freelance,master,Yogyakarta,single,0.0,0
25.0,28416961.0,39292623.0,22.0,1.0,employee,master,Bandung,single,0.0,0
21.0,16419132.0,46244873.0,64.0,8.0,entrepreneur,diploma,Yogyakarta,single,0.0,1
30.0,4335753.0,48497514.0,45.0,1.0,civil_servant,master,Yogyakarta,single,0.0,0
41.0,21238465.0,68466402.0,16.0,0.0,employee,master,Surabaya,single,0.0,1
33.0,16916563.0,12923467.0,34.0,1.0,entrepreneur,diploma,Bekasi,married,0.0,0
23.0,27969550.0,74979197.0,32.0,5.0,freelance,diploma,Yogyakarta,divorced,0.0,1
25.0,21444175.0,56102014.0,72.0,9.0,employee,bachelor,Bekasi,married,0.0,1
29.0,17527423.0,43623550.0,16.0,8.0,entrepreneur,master,Surabaya,single,0.0,1
28.0,12450551.0,77585909.0,62.0,9.0,freelance,bachelor,Surabaya,divorced,0.0,1
29.0,6340148.0,10818807.0,43.0,5.0,civil_servant,diploma,Yogyakarta,married,0.0,0
24.0,29138901.0,51575592.0,30.0,9.0,freelance,diploma,Jakarta,married,0.0,0
46.0,21030490.0,16498851.0,44.0,0.0,employee,high_school,Jakarta,divorced,0.0,0
25.0,27496916.0,59796818.0,38.0,2.0,civil_servant,master,Jakarta,single,0.0,0
53.0,20558651.0,38838617.0,45.0,10.0,entrepreneur,master,Jakarta,single,0.0,1
55.0,6249644.0,24477541.0,58.0,1.0,civil_servant,diploma,Surabaya,single,0.0,1
29.0,6579773.0,1024698.0,46.0,7.0,civil_servant,bachelor,Jakarta,divorced,0.0,1
57.0,11034456.0,71438238.0,21.0,3.0,employee,high_school,Jakarta,single,0.0,1
28.0,16666376.0,72486762.0,25.0,6.0,employee,diploma,Jakarta,divorced,0.0,0
32.0,12534181.0,49030089.0,70.0,6.0,entrepreneur,high_school,Jakarta,single,0.0,0
47.0,33604240.0,70496054.0,58.0,9.0,entrepreneur,diploma,Yogyakarta,married,0.0,1
36.0,32005097.0,30916689.0,57.0,5.0,civil_servant,high_school,Bekasi,divorced,0.0,1
38.0,13619744.0,35974371.0,65.0,2.0,entrepreneur,diploma,Jakarta,single,0.0,1
30.0,21990388.0,50731512.0,57.0,2.0,entrepreneur,master,Bandung,divorced,0.0,1
27.0,34511627.0,75878208.0,17.0,2.0,entrepreneur,master,Jakarta,married,0.0,0
48.0,10198770.0,18784017.0,32.0,5.0,entrepreneur,high_school,Yogyakarta,single,0.0,0
47.0,32217142.0,17157350.0,55.0,8.0,employee,high_school,Jakarta,married,0.0,0
56.0,19277093.0,52307743.0,35.0,2.0,freelance,diploma,Bandung,married,0.0,0
27.0,6037917.0,10117898.0,33.0,1.0,entrepreneur,master,Surabaya,divorced,0.0,0
49.0,22935171.0,61935429.0,53.0,7.0,civil_servant,high_school,Bandung,divorced,0.0,1
32.0,28456894.0,32988269.0,21.0,8.0,employee,high_school,Bandung,divorced,0.0,0
35.0,33143371.0,57669081.0,47.0,2.0,freelance,high_school,Bekasi,divorced,0.0,0
37.0,13114732.0,23620782.0,54.0,4.0,entrepreneur,bachelor,Yogyakarta,single,0.0,0
32.0,21094548.0,79228939.0,63.0,5.0,civil_servant,master,Yogyakarta,divorced,0.0,1
56.0,20517273.0,77352531.0,34.0,1.0,employee,master,Bekasi,divorced,0.0,1
44.0,33165916.0,62087435.0,24.0,2.0,freelance,master,Yogyakarta,divorced,0.0,1
36.0,14016188.0,23683633.0,65.0,6.0,civil_servant,high_school,Bandung,married,0.0,0
60.0,20187539.0,4947551.0,65.0,7.0,employee,diploma,Surabaya,married,0.0,0
28.0,10585959.0,37306979.0,60.0,5.0,freelance,diploma,Surabaya,single,0.0,0
28.0,27774530.0,23981824.0,39.0,5.0,freelance,master,Bekasi,single,0.0,0
39.0,17346786.0,6272725.0,33.0,9.0,freelance,diploma,Bandung,divorced,0.0,0
